,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Coordinates,Latitude,Longitude
426,2000.0,3,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",1.0,37500000,Ready_to_move,Resale,Apartment,"Patel Nagar (East), Patel Road, East Patel Nagar, West Delhi, Delhi, 110012, India",28.6450527,77.1693179
427,2000.0,4,4.0,Semi-Furnished,Patel Nagar West,3.0,15000000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
428,1900.0,3,3.0,Semi-Furnished,"The Leela Sky Villas, Patel Nagar",1.0,55300000,Almost_ready,New_Property,Apartment,,,
429,1530.0,3,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",2.0,26500000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar (East), Patel Road, East Patel Nagar, West Delhi, Delhi, 110012, India",28.6450527,77.1693179
430,100.0,3,2.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",2.0,16000000,Ready_to_move,Resale,Apartment,"Patel Nagar (East), Patel Road, East Patel Nagar, West Delhi, Delhi, 110012, India",28.6450527,77.1693179
431,900.0,3,2.0,Furnished,Patel Nagar West,2.0,10400000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
432,270.0,1,1.0,Unfurnished,Patel Nagar West,2.0,1700000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
433,950.0,2,2.0,Semi-Furnished,Patel Nagar West,2.0,8000000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
434,1800.0,3,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",2.0,27000000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar (East), Patel Road, East Patel Nagar, West Delhi, Delhi, 110012, India",28.6450527,77.1693179
435,1500.0,3,3.0,Semi-Furnished,Patel Nagar West,2.0,19500000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
436,1800.0,3,3.0,Furnished,"Patel Nagar East, Patel Nagar",3.0,50000000,Ready_to_move,Resale,Apartment,"Patel Nagar (East), Patel Road, East Patel Nagar, West Delhi, Delhi, 110012, India",28.6450527,77.1693179
437,1800.0,3,3.0,Unfurnished,Patel Nagar West,3.0,21100000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
438,2306.0,3,3.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,57000000,Almost_ready,New_Property,Apartment,,,
439,850.0,2,3.0,Semi-Furnished,Patel Nagar West,1.0,5900000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
440,140.0,3,2.0,Unfurnished,"Punjabi Basti, Patel Nagar",1.0,12000000,Ready_to_move,New_Property,Builder_Floor,,,
441,900.0,3,2.0,Unfurnished,Patel Nagar West,1.0,12000000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
442,1800.0,3,3.0,Unfurnished,Patel Nagar West,1.0,24000000,Ready_to_move,Resale,Apartment,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
443,200.0,1,1.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",1.0,7000000,Ready_to_move,Resale,Apartment,"Patel Nagar (East), Patel Road, East Patel Nagar, West Delhi, Delhi, 110012, India",28.6450527,77.1693179
444,1782.0,3,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",1.0,15000000,Ready_to_move,Resale,Apartment,"Patel Nagar (East), Patel Road, East Patel Nagar, West Delhi, Delhi, 110012, India",28.6450527,77.1693179
445,900.0,2,2.0,Furnished,"Baljit Nagar, Patel Nagar",1.0,1500000,Ready_to_move,Resale,Builder_Floor,,,
446,405.0,2,1.0,Semi-Furnished,Patel Nagar West,1.0,3950000,Ready_to_move,Resale,Apartment,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
447,1500.0,3,3.0,Unfurnished,Patel Nagar West,1.0,12500000,Ready_to_move,Resale,Builder_Floor,"Patel Nagar, Ghaziabad, Uttar Pradesh, 201001, India",28.6760162,77.422914
448,66.0,3,1.0,Unfurnished,"Baljit Nagar, Patel Nagar",1.0,1600000,Ready_to_move,New_Property,Apartment,,,
449,2000.0,4,4.0,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector B",2.0,36500000,Ready_to_move,Resale,Apartment,,,
450,1200.0,3,2.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj carpet area 1200 sqft status Ready to Move floor 5 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road society DDA Flats Vasant Kunj car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold A southEAST facing 3 bhk resale flat is available in the promising locality of sectorE vasant kunj vasant kunj, delhi south. It is a ready to move in spacious flat and is located on the 5th floor. Every single detail of the flat is carefully designed. This property offers quality specifications such as lifts, park, water storage and securityfire alar. It is a gated society flat. It provides a spectacular view of the main road and parkgarden. The apartment is priced at rs. 2 cr. It is a freehold property, with a super builtUp area of 1600 sq. Ft. The property price is negotiable. read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Link Properties Pvt. Ltd. 5000+ Buyers Served",1.0,20000000,Ready_to_move,Resale,Apartment,,,
451,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,1.0,15000000,Ready_to_move,Resale,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
452,1400.0,3,2.0,Semi-Furnished,Vasant Kunj,2.0,25000000,Ready_to_move,New_Property,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
453,1600.0,3,2.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj",2.0,18500000,Ready_to_move,Resale,Apartment,"DDA, BC Street, B Block, Munirka DDA Flats, Vasant Kunj, New Delhi, Delhi, 110066, India",28.55426615,77.1738579292053
454,1600.0,4,3.0,Unfurnished,"DDA Flats Pocket 1, Vasant Kunj Sector B",2.0,23500000,Ready_to_move,Resale,Apartment,,,
455,600.0,1,1.0,Semi-Furnished,Vasant Kunj,1.0,8000000,Ready_to_move,New_Property,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
456,1600.0,3,2.0,Unfurnished,"Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj Sector D",1.0,23000000,Ready_to_move,Resale,Apartment,,,
457,2000.0,3,3.0,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj",1.0,31000000,Ready_to_move,Resale,Apartment,"DDA, BC Street, B Block, Munirka DDA Flats, Vasant Kunj, New Delhi, Delhi, 110066, India",28.55426615,77.1738579292053
458,650.0,1,2.0,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",1.0,7400000,Ready_to_move,Resale,Apartment,,,
459,1100.0,2,2.0,Unfurnished,Vasant Kunj,1.0,15500000,Ready_to_move,Resale,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
460,1075.0,2,2.0,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",2.0,12000000,Ready_to_move,New_Property,Apartment,,,
461,1450.0,3,2.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector D",2.0,23500000,Ready_to_move,Resale,Apartment,,,
462,1200.0,3,2.0,Semi-Furnished,Vasant Kunj Sector A,2.0,25000000,Ready_to_move,Resale,Apartment,"Vasant Kunj Sector A, Abdul Gaffar Khan Marg, Chattarpur Farms, Kishangarh, Mehrauli, South Delhi, Delhi, 110070, India",28.5114719,77.1666504
463,600.0,1,2.0,Unfurnished,"E2 Vasant Kunj, Vasant Kunj",2.0,7000000,Ready_to_move,New_Property,Apartment,"Sector B-11, Vasant Kunj, Nelson Mandela Marg, Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5330599,77.1519912
464,1000.0,2,2.0,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj",1.0,17500000,Ready_to_move,Resale,Apartment,"DDA, BC Street, B Block, Munirka DDA Flats, Vasant Kunj, New Delhi, Delhi, 110066, India",28.55426615,77.1738579292053
465,1600.0,3,2.0,Semi-Furnished,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1.0,25000000,Ready_to_move,Resale,Apartment,,,
466,1750.0,4,4.0,Unfurnished,Vasant Kunj Sector C,1.0,29000000,Ready_to_move,New_Property,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
467,1300.0,3,3.0,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",1.0,21900000,Ready_to_move,Resale,Apartment,,,
468,550.0,1,2.0,Furnished,Vasant Kunj Sector D,1.0,7500000,Ready_to_move,Resale,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
469,2200.0,4,3.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector C",2.0,23500000,Ready_to_move,Resale,Apartment,,,
470,1100.0,2,2.0,Semi-Furnished,Vasant Kunj Sector C,2.0,24000000,Ready_to_move,Resale,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
471,1700.0,3,2.0,Semi-Furnished,Vasant Kunj,2.0,31000000,Ready_to_move,Resale,Builder_Floor,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
472,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,3.0,16500000,Ready_to_move,Resale,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
473,1000.0,2,2.0,Furnished,"Kishangarh, Vasant Kunj",1.0,5000000,Ready_to_move,Resale,Builder_Floor,"Mother Dairy, Kishangarh, Bhagwan Mahavir Marg, Vasant Kunj, New Delhi, Delhi, 110070, India",28.5267881,77.1619165
474,1350.0,3,2.0,Furnished,"DDA Pocket 1, Vasant Kunj Sector D",1.0,24000000,Ready_to_move,New_Property,Apartment,,,
475,1184.0,2,2.0,Semi-Furnished,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1.0,17000000,Ready_to_move,Resale,Apartment,,,
476,2000.0,4,2.0,Furnished,Vasant Kunj Sector B,1.0,40000000,Ready_to_move,New_Property,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
477,3500.0,4,4.0,Semi-Furnished,Vasant Kunj,5.0,22500000,Ready_to_move,New_Property,Builder_Floor,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
478,900.0,3,3.0,Furnished,Vasant Kunj,2.0,20000000,Ready_to_move,Resale,Builder_Floor,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
479,4688.0,5,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,135000000,Almost_ready,New_Property,Apartment,,,
480,750.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,5000000,Ready_to_move,New_Property,Apartment,,,
481,3901.0,4,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,93000000,Almost_ready,New_Property,Apartment,,,
482,950.0,3,2.0,Furnished,"Uttam Nagar Floors, Uttam Nagar",1.0,4370000,Ready_to_move,New_Property,Apartment,,,
483,1000.0,3,2.0,Unfurnished,"Virat Residency, Dwarka Mor",1.0,4620000,Ready_to_move,New_Property,Apartment,,,
484,850.0,2,1.0,Semi-Furnished,"Siddhartha Heights, Dwarka Sector 24",1.0,1900000,Ready_to_move,New_Property,Apartment,,,
485,2400.0,4,4.0,Semi-Furnished,"Find Homes, Greater Kailash 2",1.0,70000000,Ready_to_move,New_Property,Apartment,,,
486,1350.0,3,2.0,Unfurnished,"MTNL Employees House Welfare Society, Dwarka Sector 24",1.0,5130000,Ready_to_move,New_Property,Apartment,,,
487,540.0,2,2.0,Semi-Furnished,"Adarsh Homes, Dwarka Mor",1.0,3000000,Ready_to_move,New_Property,Apartment,,,
488,1387.0,4,4.0,Unfurnished,"Delhi Homes Yojana, Dwarka Sector 24",1.0,5890000,Ready_to_move,New_Property,Apartment,,,
489,540.0,2,2.0,Semi-Furnished,"Kushwaha Homes, Uttam Nagar",1.0,3300000,Ready_to_move,New_Property,Apartment,,,
490,976.0,2,2.0,Furnished,"Godrej South Estate, Okhla",1.0,24900000,Ready_to_move,New_Property,Apartment,,,
491,1050.0,3,2.0,Unfurnished,"The Elite Spire, Dwarka Sector 21",1.0,3700000,Ready_to_move,New_Property,Apartment,,,
492,2700.0,4,3.0,Semi-Furnished,"APL Builder Floor, Greater Kailash 1",1.0,60000000,Ready_to_move,New_Property,Builder_Floor,,,
493,1500.0,3,2.0,Unfurnished,"Kunj Vihar Apartment, Dwarka Sector 12",1.0,17400000,Ready_to_move,Resale,Apartment,,,
494,2900.0,5,5.0,Furnished,Janakpuri Block A3,1.0,51000000,Almost_ready,New_Property,Builder_Floor,"Janakpuri, West Delhi, Delhi, 110058, India",28.6219272,77.0874757
495,5025.0,5,6.0,Unfurnished,Greater Kailash 2,4.0,170000000,Almost_ready,New_Property,Builder_Floor,"Greater Kailash II, South East Delhi, Delhi, India",28.5338204,77.242467
496,1000.0,3,2.0,Semi-Furnished,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1.0,5510000,Almost_ready,New_Property,Builder_Floor,,,
497,1135.0,3,3.0,Furnished,"The Amaryllis, Karol Bagh",2.0,25000000,Almost_ready,Resale,Apartment,,,
498,2306.0,3,3.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,57000000,Almost_ready,New_Property,Apartment,,,
499,850.0,2,2.0,Semi-Furnished,"Diamond Heights Multi Estate, Najafgarh",1.0,2940000,Almost_ready,New_Property,Apartment,,,
500,1200.0,3,3.0,Semi-Furnished,"Ashirwad Apartments, Dwarka Sector 12",1.0,15500000,Ready_to_move,Resale,Apartment,,,
501,1700.0,3,2.0,Semi-Furnished,"Sunny Valley Apartments, Dwarka",1.0,17200000,Ready_to_move,Resale,Apartment,,,
502,1800.0,4,3.0,Semi-Furnished,"Vasant Vihar Builder Floor, Vasant Vihar",2.0,55000000,Ready_to_move,Resale,Builder_Floor,,,
503,1100.0,2,2.0,Semi-Furnished,Vasant Kunj,1.0,15000000,Ready_to_move,Resale,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
504,22050.0,4,4.0,Semi-Furnished,Greater Kailash 1,2.0,51000000,Almost_ready,New_Property,Builder_Floor,"Greater Kailash I, South East Delhi, Delhi, India",28.5512676,77.2360199
505,1550.0,4,3.0,Semi-Furnished,Rohini Sector 24,1.0,13000000,Ready_to_move,New_Property,Builder_Floor,"Sector 24, Rohini, North West Delhi, Delhi, India",28.7283255,77.0879055202797
506,1600.0,3,3.0,Semi-Furnished,Greater Kailash 1,1.0,30000000,Ready_to_move,New_Property,Builder_Floor,"Greater Kailash I, South East Delhi, Delhi, India",28.5512676,77.2360199
507,700.0,2,2.0,Semi-Furnished,"Khanpur, Madangir",1.0,2400000,Ready_to_move,New_Property,Builder_Floor,"Khanpur, Mehrauli Badarpur Road, Madangir, Navjeevan Vihar, Tigri, South Delhi, Delhi, 110080, India",28.5136834,77.2352216
508,45.0,4,3.0,Unfurnished,"Batla House, Okhla",1.0,5500000,Ready_to_move,New_Property,Builder_Floor,,,
509,450.0,2,2.0,,"Gandhi Nagar, Shahdara",,2900000,Ready_to_move,Resale,,"Gandhi Nagar, Shahdara, Delhi, India",28.65572225,77.268813153414
510,540.0,5,2.0,,"Gandhi Nagar, Shahdara",,17000000,Ready_to_move,Resale,,"Gandhi Nagar, Shahdara, Delhi, India",28.65572225,77.268813153414
511,1350.0,3,3.0,,"Gandhi Nagar, Shahdara",,25000000,Ready_to_move,Resale,,"Gandhi Nagar, Shahdara, Delhi, India",28.65572225,77.268813153414
512,2250.0,3,2.0,,"Gandhi Nagar, Shahdara",,10000000,Ready_to_move,Resale,,"Gandhi Nagar, Shahdara, Delhi, India",28.65572225,77.268813153414
513,1250.0,2,1.0,Semi-Furnished,"DDA Flats Mansarovar Park, Seelampur, Shahdara",,7500000,Ready_to_move,Resale,Apartment,,,
514,504.0,3,1.0,Semi-Furnished,"Seelampur, Shahdara",,3600000,Ready_to_move,Resale,Apartment,"Seelampur, Ajit Nagar Gali No. 5, Shahdara, Delhi, 110051, India",28.6698165,77.2668137
515,65.0,3,2.0,Semi-Furnished,"Shanti Mohalla, Shahdara",,35000000,Ready_to_move,New_Property,Apartment,,,
516,450.0,2,1.0,Unfurnished,"Seelampur, Shahdara",,6000000,Ready_to_move,Resale,Apartment,"Seelampur, Ajit Nagar Gali No. 5, Shahdara, Delhi, 110051, India",28.6698165,77.2668137
517,1800.0,4,2.0,Furnished,"Rajgarh Colony, Shahdara",,17500000,Ready_to_move,Resale,Builder_Floor,,,
518,1800.0,4,3.0,Furnished,"Kanti Nagar East, Shahdara",,35000000,Ready_to_move,Resale,Builder_Floor,"Kanti Nagar, Swami Dayanand Marg, Shivaji Park, Shahdara, Delhi, 110032, India",28.6704303,77.2808821
519,1530.0,5,2.0,Furnished,"Raghubarpura, Shahdara",,10200000,Ready_to_move,Resale,Builder_Floor,,,
520,1750.0,4,4.0,Unfurnished,Vasant Kunj Sector C,1.0,29000000,Ready_to_move,New_Property,Apartment,"Vasant Kunj, Rangpuri, New Delhi, Delhi, 110070, India",28.5292495,77.1541335
521,2210.0,4,3.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,41000000,Ready_to_move,Resale,Builder_Floor,,,
522,760.0,3,2.0,Furnished,Geeta Colony,1.0,6000000,Ready_to_move,Resale,Builder_Floor,"Geeta Colony, Shahdara, Delhi, India",28.65010115,77.2759208958227
523,400.0,2,1.0,Furnished,Krishna Nagar Block A,1.0,2500000,Ready_to_move,New_Property,Apartment,"Krishna Nagar, कपिलवस्तु, लुम्बिनी अञ्चल, पश्चिमाञ्चल विकास क्षेत्र, नेपाल",27.51547255,82.7925330374009
524,380.0,1,1.0,Unfurnished,Geeta Colony,1.0,2200000,Ready_to_move,Resale,Builder_Floor,"Geeta Colony, Shahdara, Delhi, India",28.65010115,77.2759208958227
525,904.1676,2,2.0,Furnished,"Taj Enclave, Khairatabad",1.0,21500000,Ready_to_move,New_Property,Apartment,"Taj Enclave, Lakdikapul Road, Secretariat, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",17.4057276,78.4639107065545
526,900.0,4,1.0,Furnished,"Shastri Park, Shahdara",1.0,15000000,Ready_to_move,Resale,Apartment,,,
527,810.0,5,6.0,Furnished,Geeta Colony,1.0,28900000,Ready_to_move,Resale,Apartment,"Geeta Colony, Shahdara, Delhi, India",28.65010115,77.2759208958227
528,100.0,3,2.0,Unfurnished,Geeta Colony,1.0,5500000,Ready_to_move,Resale,Builder_Floor,"Geeta Colony, Shahdara, Delhi, India",28.65010115,77.2759208958227
529,50.0,2,1.0,Semi-Furnished,"Shastri Park, Shahdara",1.0,1950000,Ready_to_move,New_Property,Apartment,,,
530,58.0,2,1.0,Unfurnished,Geeta Colony,1.0,3800000,Ready_to_move,Resale,Apartment,"Geeta Colony, Shahdara, Delhi, India",28.65010115,77.2759208958227
531,900.0,2,1.0,Semi-Furnished,"Sitaram Bazar, Chandni Chowk",1.0,6200000,Ready_to_move,New_Property,Builder_Floor,"Sitaram Bazar Road, Sita Ram Bazaar, Chandni Chowk, Old Delhi, Delhi, Central Delhi, Delhi, 110006, India",28.6460451,77.2307203
532,1650.0,4,3.0,Furnished,Shahdara,1.0,14000000,Almost_ready,New_Property,Apartment,"Shahdara, Delhi, 110032, India",28.6773038,77.2903467
533,1000.0,2,2.0,Unfurnished,Laxmi Nagar,1.0,7500000,Ready_to_move,Resale,Apartment,"Laxmi Nagar, Jorayal, डोटी (Doti), सेती अञ्चल, सुदुर पश्चिमाञ्चल विकास क्षेत्र, Nepal",29.10139045,80.6503985357097
534,852.0,2,2.0,Unfurnished,Shahdara How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. super area 852 sqft status Ready to Move transaction Resale ownership Freehold bathroom 2 Contact Now Enquire Now Auction By,1.0,2670000,Ready_to_move,Resale,Apartment,,,
535,700.0,2,2.0,Semi-Furnished,Shahdara,1.0,2500000,Ready_to_move,Resale,Apartment,"Shahdara, Delhi, 110032, India",28.6773038,77.2903467
536,990.0,3,2.0,Unfurnished,Laxmi Nagar,1.0,4000000,Ready_to_move,Resale,Apartment,"Laxmi Nagar, Jorayal, डोटी (Doti), सेती अञ्चल, सुदुर पश्चिमाञ्चल विकास क्षेत्र, Nepal",29.10139045,80.6503985357097
537,450.0,2,1.0,Semi-Furnished,Laxmi Nagar,1.0,3500000,Ready_to_move,Resale,Builder_Floor,"Laxmi Nagar, Jorayal, डोटी (Doti), सेती अञ्चल, सुदुर पश्चिमाञ्चल विकास क्षेत्र, Nepal",29.10139045,80.6503985357097
538,1000.0,2,2.0,Unfurnished,Laxmi Nagar,1.0,5000000,Ready_to_move,New_Property,Apartment,"Laxmi Nagar, Jorayal, डोटी (Doti), सेती अञ्चल, सुदुर पश्चिमाञ्चल विकास क्षेत्र, Nepal",29.10139045,80.6503985357097
539,1700.0,4,3.0,Semi-Furnished,Saket,2.0,29500000,Ready_to_move,Resale,Builder_Floor,"Saket, South Delhi, Delhi, India",28.5244107,77.2137253
540,1350.0,3,2.0,Unfurnished,"Anupam Enclave, Saket",1.0,19000000,Ready_to_move,Resale,Builder_Floor,"Anupam Cinema, Pramod Mahajan Marg, Saket, Saidulajaib Extension, South Delhi, Delhi, 110030, India",28.5253985,77.2058052
541,2100.0,4,3.0,Furnished,Saket,1.0,25500000,Ready_to_move,Resale,Apartment,"Saket, South Delhi, Delhi, India",28.5244107,77.2137253
